,agua,potencia,ambiente
7874,29.2,32.6,33.9
7875,29.3,32.9,33.9
7876,29.2,32.5,33.9
7877,29.2,33.3,33.8
7878,29.3,32.7,33.8
7879,29.3,33.4,33.9
7880,29.2,33.5,33.8
7881,29.2,32.9,33.9
7882,29.3,32.5,33.8
7883,29.3,32.5,33.8
7884,29.3,32.6,33.8
7885,29.3,32.7,33.8
7886,29.2,32.4,33.8
7887,29.2,33.5,33.9
7888,29.2,33.2,33.9
7889,29.2,32.8,33.8
7890,29.3,33.1,33.8
7891,29.2,33.3,33.8
7892,29.3,32.7,33.9
7893,29.3,32.6,33.9
7894,29.2,32.7,33.9
7895,29.3,33.4,33.9
7896,29.2,32.7,33.9
7897,29.3,32.4,33.9
7898,29.3,32.9,33.9
7899,29.2,33.0,33.9
7900,29.3,32.2,33.9
7901,29.3,33.3,33.9
7902,29.3,32.9,33.9
7903,29.3,33.2,33.9
7904,29.3,33.0,33.9
7905,29.3,33.5,33.9
7906,29.2,32.9,33.9
7907,29.3,33.1,33.9
7908,29.3,32.4,33.9
7909,29.3,33.1,33.9
7910,29.3,33.4,34.0
7911,29.2,32.3,34.0
7912,29.3,33.4,34.0
7913,29.3,33.5,34.0
7914,29.2,33.3,34.0
7915,29.3,33.4,34.0
7916,29.3,33.4,34.0
7917,29.3,32.6,34.0
7918,29.3,33.5,34.0
7919,29.2,33.4,34.0
7920,29.3,33.5,33.9
7921,29.2,32.6,33.9
7922,29.2,33.6,33.9
7923,29.2,33.0,33.9
7924,29.3,33.3,33.9
7925,29.3,33.3,33.9
7926,29.3,32.5,33.9
7927,29.3,33.7,33.9
7928,29.2,33.4,33.9
7929,29.3,33.0,33.9
7930,29.3,33.1,33.9
7931,29.3,32.8,33.8
7932,29.3,33.2,33.9
7933,29.3,33.0,33.9
7934,29.3,33.5,33.9
7935,29.3,32.8,33.9
7936,29.3,32.8,33.9
7937,29.3,33.3,33.9
7938,29.3,33.5,33.9
7939,29.3,32.6,33.9
7940,29.3,32.7,33.9
7941,29.3,32.9,33.9
7942,29.3,32.5,33.9
7943,29.3,32.6,33.9
7944,29.3,32.6,33.9
7945,29.3,33.4,34.0
7946,29.3,32.4,33.9
7947,29.3,33.3,33.9
7948,29.3,33.4,33.9
7949,29.3,33.4,33.9
7950,29.3,33.3,33.9
7951,29.3,32.7,33.9
7952,29.3,33.4,33.9
7953,29.3,33.3,33.9
7954,29.3,33.0,33.9
7955,29.3,32.6,33.9
7956,29.3,33.4,34.0
7957,29.3,32.5,34.0
7958,29.3,32.6,34.0
7959,29.3,33.4,34.0
7960,29.3,33.1,34.0
7961,29.3,33.4,34.0
7962,29.3,33.4,33.9
7963,29.3,33.2,33.9
7964,29.3,32.6,33.9
7965,29.3,33.3,33.9
7966,29.3,33.2,34.0
7967,29.3,33.4,34.0
7968,29.3,33.4,34.0
7969,29.3,33.3,34.0
7970,29.3,33.3,34.0
7971,29.3,32.9,34.0
7972,29.3,33.0,34.1
7973,29.3,33.6,34.1
7974,29.3,32.4,34.1
7975,29.3,33.3,34.1
7976,29.3,33.3,34.1
7977,29.3,33.2,34.1
7978,29.3,32.5,34.1
7979,29.3,32.2,34.0
7980,29.3,33.2,34.0
7981,29.3,33.4,34.0
7982,29.3,32.3,34.0
7983,29.3,33.3,34.0
7984,29.3,32.8,34.0
7985,29.3,33.0,34.0
7986,29.3,33.3,34.0
7987,29.3,32.6,34.0
7988,29.3,32.6,34.0
7989,29.3,33.0,33.9
7990,29.3,33.0,34.0
7991,29.3,33.4,34.0
7992,29.3,33.1,34.0
7993,29.3,33.1,34.0
7994,29.3,32.6,34.0
7995,29.3,32.5,34.0
7996,29.3,33.2,34.0
7997,29.3,33.2,34.0
7998,29.3,33.3,34.0
7999,29.3,32.5,34.0
8000,29.3,33.1,34.0
8001,29.3,33.4,34.0
8002,29.3,32.6,34.0
8003,29.3,32.9,34.1
8004,29.3,33.0,34.1
8005,29.3,32.5,34.1
8006,29.3,32.6,34.0
8007,29.3,32.4,34.0
8008,29.3,32.5,34.0
8009,29.3,33.3,34.0
8010,29.3,32.7,34.0
8011,29.3,33.3,34.0
8012,29.3,32.5,34.0
8013,29.3,32.8,34.0
8014,29.3,32.7,34.0
8015,29.3,33.2,34.0
8016,29.3,33.2,33.9
8017,29.3,33.2,33.9
8018,29.3,32.5,33.8
8019,29.3,33.3,33.8
8020,29.3,32.5,33.8
8021,29.3,32.8,33.8
8022,29.3,32.4,33.8
8023,29.3,33.3,33.8
8024,29.3,33.2,33.8
8025,29.3,32.4,33.8
8026,29.3,32.6,33.8
8027,29.3,33.2,33.8
8028,29.3,32.5,33.7
8029,29.3,32.6,33.7
8030,29.3,33.2,33.7
8031,29.3,33.3,33.7
8032,29.3,32.4,33.7
8033,29.3,33.1,33.7
8034,29.3,32.5,33.8
8035,29.3,33.0,33.7
8036,29.2,33.4,33.8
8037,29.3,32.5,33.8
8038,29.3,32.6,33.7
8039,29.3,33.3,33.7
8040,29.3,32.5,33.7
8041,29.2,32.6,33.7
8042,29.3,33.3,33.7
8043,29.2,33.2,33.7
8044,29.2,32.3,33.8
8045,29.3,32.8,33.8
8046,29.2,33.1,33.8
8047,29.3,32.8,33.9
8048,29.2,32.4,33.9
8049,29.2,33.0,33.9
8050,29.2,32.5,34.0
8051,29.2,32.5,34.0
8052,29.2,33.3,33.9
8053,29.2,33.0,34.0
8054,29.2,32.8,34.0
8055,29.2,33.2,34.0
8056,29.2,33.2,34.0
8057,29.2,32.2,34.0
8058,29.2,32.8,34.0
8059,29.2,33.2,34.0
8060,29.2,32.3,34.0
8061,29.3,32.5,34.0
8062,29.2,32.7,34.0
8063,29.2,32.7,33.9
8064,29.2,32.4,34.0
8065,29.2,33.0,33.9
8066,29.2,33.2,33.9
8067,29.2,32.9,34.0
8068,29.2,32.3,34.0
8069,29.2,33.2,33.9
8070,29.3,33.2,33.9
8071,29.2,33.1,33.9
8072,29.2,32.2,33.9
8073,29.2,33.1,33.9
8074,29.2,32.6,34.0
8075,29.2,32.4,34.0
8076,29.2,33.1,34.0
8077,29.2,32.5,33.9
8078,29.2,32.4,33.9
8079,29.2,32.7,33.9
8080,29.2,32.5,34.0
8081,29.2,33.5,34.0
8082,29.2,32.7,34.0
8083,29.2,32.6,34.0
8084,29.2,32.6,34.1
8085,29.2,32.8,34.0
8086,29.2,32.6,34.1
8087,29.2,32.9,34.0
8088,29.2,32.9,34.0
8089,29.2,32.7,34.1
8090,29.2,32.6,34.1
8091,29.2,33.5,34.0
8092,29.2,33.6,34.1
8093,29.2,33.3,34.1
8094,29.2,33.3,34.1
8095,29.2,33.5,34.1
8096,29.2,32.6,34.1
8097,29.2,33.5,34.1
8098,29.2,32.7,34.1
8099,29.2,33.4,34.1
8100,29.2,33.4,34.1
8101,29.1,32.8,34.1
8102,29.2,33.1,34.0
8103,29.2,32.5,34.0
8104,29.2,33.5,34.0
8105,29.1,33.5,34.0
8106,29.2,33.5,34.0
8107,29.2,32.4,34.0
8108,29.2,32.6,34.0
8109,29.2,33.4,34.0
8110,29.2,32.7,34.0
8111,29.2,32.5,34.0
8112,29.1,33.3,34.0
8113,29.1,32.5,34.0
8114,29.2,33.0,34.0
8115,29.2,32.7,34.0
8116,29.1,32.7,34.1
8117,29.1,33.3,34.1
8118,29.1,33.2,34.0
8119,29.2,33.0,34.1
8120,29.2,33.0,34.1
8121,29.2,32.8,34.0
8122,29.2,33.3,34.0
8123,29.1,32.8,34.0
8124,29.2,33.1,34.0
8125,29.2,32.5,34.1
8126,29.2,32.4,34.1
8127,29.2,33.1,34.1
8128,29.2,33.1,34.1
8129,29.2,32.5,34.1
8130,29.2,32.8,34.0
8131,29.2,32.9,34.1
8132,29.2,32.6,34.1
8133,29.2,33.0,34.1
8134,29.2,33.1,34.1
8135,29.2,33.2,34.1
8136,29.2,33.4,34.1
8137,29.2,32.9,34.1
8138,29.2,33.2,34.1
8139,29.2,32.6,34.1
8140,29.2,32.8,34.1
8141,29.2,32.4,34.1
8142,29.2,32.5,34.1
8143,29.2,32.4,34.1
8144,29.2,33.3,34.1
8145,29.2,33.3,34.1
8146,29.2,33.2,34.1
8147,29.2,32.6,34.1
8148,29.2,32.4,34.1
8149,29.2,33.4,34.1
8150,29.2,33.3,34.1
8151,29.2,32.2,34.1
8152,29.2,32.5,34.1
8153,29.2,32.9,34.1
8154,29.2,32.8,34.1
8155,29.2,32.7,34.1
8156,29.2,33.1,34.1
8157,29.2,32.1,34.1
8158,29.1,32.4,34.1
8159,29.2,32.4,34.1
8160,29.2,32.2,34.1
8161,29.2,33.3,34.1
8162,29.2,33.0,34.1
8163,29.2,32.8,34.1
8164,29.2,32.5,34.1
8165,29.2,32.2,34.1
8166,29.2,32.2,34.1
8167,29.2,32.2,34.1
8168,29.2,33.0,34.1
8169,29.2,32.2,34.1
8170,29.1,32.3,34.1
8171,29.2,32.1,34.1
8172,29.2,32.5,34.1
8173,29.2,32.2,34.0
8174,29.2,32.1,34.1
8175,29.2,33.0,34.1
8176,29.2,33.0,34.1
8177,29.2,32.9,34.1
8178,29.2,32.2,34.1
8179,29.2,32.2,34.1
8180,29.2,32.5,34.0
8181,29.2,32.1,34.0
8182,29.2,32.8,34.0
8183,29.2,32.8,34.0
8184,29.2,31.9,34.0
8185,29.2,32.8,34.0
8186,29.3,32.4,34.0
8187,29.2,33.0,33.9
8188,29.2,32.2,33.9
8189,29.2,32.9,33.9
8190,29.2,32.1,33.9
8191,29.2,32.9,33.9
8192,29.2,32.9,33.9
8193,29.1,32.0,33.9
8194,29.2,32.1,33.9
8195,29.2,32.9,33.9
8196,29.2,32.0,33.9
8197,29.2,32.9,33.9
8198,29.2,33.0,33.9
8199,29.2,32.1,33.9
8200,29.2,32.8,33.9
8201,29.3,32.1,33.9
8202,29.2,32.7,33.9
8203,29.2,32.6,33.9
8204,29.2,32.3,33.9
8205,29.2,32.3,33.8
8206,29.2,32.7,33.8
8207,29.2,33.0,33.9
8208,29.2,33.0,33.9
8209,29.2,32.6,33.9
8210,29.2,32.2,33.9
8211,29.2,32.6,34.0
8212,29.2,32.1,34.0
8213,29.2,32.6,34.0
8214,29.1,32.8,34.0
8215,29.2,32.8,33.9
8216,29.2,32.9,33.9
8217,29.2,32.9,33.9
8218,29.2,32.4,33.9
8219,29.2,32.9,33.9
8220,29.1,33.1,33.9
8221,29.2,32.6,33.9
8222,29.2,33.5,33.9
8223,29.2,33.3,33.9
8224,29.2,32.8,33.9
8225,29.1,33.6,33.9
8226,29.1,33.4,33.9
8227,29.2,32.5,33.9
8228,29.2,33.2,33.9
8229,29.1,32.6,33.9
8230,29.2,32.5,33.9
8231,29.2,33.1,33.9
8232,29.2,32.3,33.9
8233,29.2,32.8,33.9
8234,29.2,32.8,33.9
8235,29.2,32.5,33.8
8236,29.2,33.2,33.8
8237,29.2,32.9,33.8
8238,29.2,33.2,33.8
8239,29.1,33.2,33.7
8240,29.2,32.5,33.7
8241,29.1,32.9,33.7
8242,29.2,32.4,33.7
8243,29.2,33.1,33.7
8244,29.1,33.1,33.7
8245,29.1,32.3,33.8
8246,29.2,33.0,33.8
8247,29.2,32.4,33.8
8248,29.2,32.9,33.8
8249,29.1,32.8,33.8
8250,29.2,32.6,33.8
8251,29.2,32.5,33.9
8252,29.1,32.7,33.9
8253,29.2,33.3,33.9
8254,29.2,32.3,33.9
8255,29.2,32.1,33.9
8256,29.2,33.1,33.9
8257,29.2,32.5,33.9
8258,29.2,32.6,33.9
8259,29.2,32.4,33.9
8260,29.2,33.1,33.9
8261,29.2,33.3,34.0
8262,29.2,32.5,33.9
8263,29.2,32.1,33.9
8264,29.2,32.4,33.9
8265,29.2,32.9,33.8
8266,29.2,32.6,33.8
8267,29.2,32.3,33.9
8268,29.2,32.5,33.9
8269,29.1,32.9,33.9
8270,29.2,32.9,33.8
8271,29.2,33.1,33.8
8272,29.2,33.2,33.8
8273,29.2,32.8,33.8
8274,29.2,33.0,33.8
8275,29.2,33.0,33.8
8276,29.2,32.4,33.8
8277,29.2,32.7,33.9
8278,29.2,32.9,33.8
8279,29.3,32.2,33.9
8280,29.2,32.5,33.8
8281,29.2,32.8,33.8
8282,29.2,32.8,33.8
8283,29.2,33.1,33.8
8284,29.2,32.9,33.8
8285,29.2,32.8,33.8
8286,29.2,32.9,33.8
8287,29.2,32.8,33.9
8288,29.2,32.9,33.9
8289,29.2,32.9,33.8
8290,29.2,32.7,33.7
8291,29.2,32.5,33.7
8292,29.2,32.1,33.6
8293,29.2,32.8,33.5
8294,29.1,32.5,33.4
8295,29.1,33.1,33.4
8296,29.1,33.1,33.4
8297,29.1,32.7,33.3
8298,29.1,33.1,33.3
8299,29.1,32.3,33.3
8300,29.1,33.1,33.3
8301,29.1,33.2,33.2
8302,29.1,32.6,33.2
8303,29.1,32.9,33.2
8304,29.1,33.3,33.2
8305,29.1,32.4,33.1
8306,29.1,33.0,33.1
8307,29.1,32.3,33.1
8308,29.1,32.5,33.1
8309,29.1,32.7,33.1
8310,29.1,32.8,33.1
8311,29.1,33.3,33.1
8312,29.1,32.6,33.1
8313,29.1,32.4,33.0
8314,29.1,33.2,33.0
8315,29.1,33.1,33.0
8316,29.1,32.4,33.0
8317,29.1,33.1,33.0
8318,29.1,33.1,33.0
8319,29.1,33.1,33.1
8320,29.1,32.9,33.1
8321,29.1,32.6,33.1
8322,29.1,33.2,33.1
8323,29.0,32.9,33.1
8324,29.0,33.2,33.1
8325,29.1,32.5,33.1
8326,29.0,33.1,33.1
8327,29.0,32.4,33.0
8328,29.0,33.2,33.0
8329,29.1,32.4,33.0
8330,29.0,32.5,33.0
8331,29.0,32.3,33.0
8332,29.0,32.2,33.0
8333,29.0,32.2,33.0
8334,29.0,32.9,33.0
8335,29.0,33.2,33.0
8336,28.9,33.1,33.0
8337,28.9,32.6,33.0
8338,29.0,32.8,33.0
8339,29.0,32.7,33.0
8340,28.9,32.2,33.0
8341,29.0,32.2,33.0
8342,29.0,32.4,33.0
8343,29.0,32.3,33.0
8344,29.0,33.0,33.0
8345,28.9,32.9,33.0
8346,29.0,32.5,33.0
8347,28.9,33.0,33.0
8348,28.9,32.5,33.0
8349,28.9,32.6,33.0
8350,29.0,32.4,33.0
8351,28.9,32.4,33.0
8352,28.9,32.9,33.0
8353,28.9,32.5,33.0
8354,28.9,32.6,33.0
8355,28.9,33.0,33.0
8356,28.9,32.8,33.0
8357,28.9,32.9,33.0
8358,28.9,33.1,33.0
8359,29.0,32.8,33.0
8360,29.0,32.0,33.0
8361,29.0,33.1,33.0
8362,28.9,32.9,33.0
8363,28.9,33.1,33.0
8364,28.9,31.9,33.0
8365,28.9,32.6,32.9
8366,28.9,32.2,32.9
8367,28.9,32.4,33.0
8368,28.9,32.6,33.0
8369,28.9,32.9,33.0
8370,28.9,32.5,32.9
8371,28.9,32.3,32.9
8372,28.9,32.8,32.9
8373,28.9,32.5,32.9
8374,28.9,33.1,32.9
8375,28.9,32.3,32.8
8376,28.9,32.7,32.8
8377,28.9,32.1,32.8
8378,28.9,32.8,32.7
8379,28.9,32.8,32.7
8380,28.8,32.3,32.7
8381,28.9,32.5,32.7
8382,28.8,32.0,32.6
8383,28.8,32.3,32.6
8384,28.8,32.0,32.6
8385,28.8,33.0,32.5
8386,28.8,32.1,32.5
8387,28.8,32.8,32.5
8388,28.8,32.9,32.5
8389,28.8,32.8,32.4
8390,28.8,31.9,32.4
8391,28.8,32.0,32.3
8392,28.8,32.4,32.3
8393,28.8,32.5,32.3
8394,28.7,32.4,32.3
8395,28.7,33.3,32.3
8396,28.7,32.8,32.2
8397,28.6,32.6,32.2
8398,28.7,33.1,32.2
8399,28.6,32.6,32.2
8400,28.6,32.3,32.2
8401,28.6,32.5,32.2
8402,28.6,32.3,32.1
8403,28.6,32.6,32.1
8404,28.6,33.4,32.1
8405,28.6,33.0,32.0
8406,28.6,32.8,32.0
8407,28.5,32.5,31.9
8408,28.5,33.2,31.9
8409,28.4,32.3,31.9
8410,28.4,32.9,31.9
8411,28.4,33.0,31.9
8412,28.4,32.3,31.8
8413,28.4,32.7,31.8
8414,28.4,32.8,31.8
8415,28.4,32.8,31.8
8416,28.4,32.4,31.8
8417,28.3,32.5,31.8
8418,28.3,33.1,31.8
8419,28.3,33.3,31.9
8420,28.3,33.1,31.9
8421,28.3,32.4,31.9
8422,28.3,32.4,31.8
8423,28.3,33.4,31.8
8424,28.3,33.0,32.1
8425,28.3,32.5,32.4
8426,28.2,32.3,32.5
8427,28.3,32.9,32.8
8428,28.2,32.5,32.9
8429,28.2,32.1,33.0
8430,28.2,33.1,33.1
8431,28.1,32.7,33.2
8432,28.1,32.7,33.2
8433,28.1,32.2,33.2
8434,28.1,32.2,33.3
8435,28.1,33.1,33.3
8436,28.1,32.4,33.3
8437,28.1,32.5,33.3
8438,28.1,32.5,33.4
8439,28.1,32.1,33.4
8440,28.1,32.5,33.3
8441,28.0,33.0,33.3
8442,28.1,32.3,33.3
8443,28.0,32.9,33.3
8444,28.0,32.1,33.4
8445,28.0,32.4,33.5
8446,27.9,32.5,33.4
8447,27.9,33.0,33.3
8448,27.9,32.8,33.3
8449,27.9,33.0,33.2
8450,27.9,32.3,33.2
8451,27.9,32.4,33.1
8452,27.9,32.5,33.0
8453,27.9,32.7,33.0
8454,27.9,32.7,33.0
8455,27.9,33.1,32.9
8456,27.8,32.2,32.8
8457,27.9,32.8,32.7
8458,27.9,33.2,32.7
8459,27.8,32.9,32.8
8460,27.8,32.3,32.8
8461,27.8,32.2,32.8
8462,27.8,33.0,32.8
8463,27.8,33.1,32.9
8464,27.8,32.6,32.9
8465,27.8,32.5,32.9
8466,27.8,33.0,32.8
8467,27.8,33.0,32.8
8468,27.7,32.1,32.8
8469,27.7,32.8,32.9
8470,27.7,32.6,32.9
8471,27.7,32.4,32.9
8472,27.7,32.2,32.9
8473,27.7,32.5,32.9
8474,27.7,32.9,33.0
8475,27.6,32.9,33.0
8476,27.6,32.4,33.0
8477,27.6,32.1,33.0
8478,27.6,32.5,33.0
8479,27.6,32.7,33.1
8480,27.6,32.8,33.1
8481,27.6,32.3,33.1
8482,27.6,32.1,33.0
8483,27.5,32.9,33.1
8484,27.6,32.8,33.1
8485,27.5,32.9,33.1
8486,27.5,32.6,33.1
8487,27.5,32.3,33.1
8488,27.4,32.8,33.1
8489,27.4,33.1,33.1
8490,27.4,32.9,33.1
8491,27.4,32.1,33.1
8492,27.4,32.8,33.0
8493,27.4,32.0,33.0
8494,27.4,32.1,32.9
8495,27.4,32.5,33.0
8496,27.4,32.8,33.0
8497,27.4,32.9,33.0
8498,27.4,32.0,33.0
8499,27.3,32.2,33.0
8500,27.3,32.4,32.9
8501,27.3,32.8,32.9
8502,27.3,32.8,32.9
8503,27.3,32.1,32.9
8504,27.3,32.4,32.8
8505,27.3,32.8,32.7
8506,27.3,32.5,32.6
8507,27.3,32.2,32.6
8508,27.3,31.7,32.6
8509,27.3,31.6,32.5
8510,27.2,31.4,32.5
8511,27.2,31.2,32.5
8512,27.2,32.0,32.4
8513,27.2,32.0,32.5
8514,27.1,32.2,32.5
8515,27.2,32.5,32.6
8516,27.1,32.5,32.6
8517,27.1,32.5,32.6
8518,27.1,32.0,32.6
8519,27.1,32.3,32.6
8520,27.1,31.9,32.6
8521,27.1,32.6,32.7
8522,27.1,32.5,32.7
8523,27.1,32.6,32.6
8524,27.1,31.6,32.6
8525,27.1,31.9,32.6
8526,27.1,31.7,32.6
8527,27.1,32.0,32.6
8528,27.1,32.3,32.5
8529,27.1,32.2,32.5
8530,27.0,31.7,32.5
8531,27.1,32.5,32.5
8532,27.1,32.3,32.5
8533,27.0,31.7,32.5
8534,27.0,31.6,32.5
8535,27.0,32.4,32.5
8536,27.0,31.9,32.5
8537,27.0,31.6,32.5
8538,26.9,32.2,32.6
8539,27.0,32.3,32.5
8540,26.9,32.5,32.5
8541,26.9,32.4,32.6
8542,26.9,31.8,32.6
8543,26.9,31.6,32.6
8544,26.9,32.4,32.7
8545,26.9,31.8,32.7
8546,26.9,31.8,32.7
8547,26.9,31.6,32.7
8548,26.9,31.5,32.6
8549,26.9,32.4,32.6
8550,26.9,31.5,32.6
8551,26.9,31.5,32.7
8552,26.9,32.0,32.7
8553,26.8,32.0,32.7
8554,26.8,31.4,32.7
8555,26.8,31.9,32.6
8556,26.8,31.3,32.6
8557,26.8,31.4,32.5
8558,26.8,31.4,32.5
8559,26.8,31.8,32.5
8560,26.8,31.7,32.4
8561,26.8,31.8,32.3
8562,26.8,32.2,32.3
8563,26.8,32.1,32.3
8564,26.8,31.6,32.3
8565,26.8,32.3,32.3
8566,26.7,31.7,32.3
8567,26.7,31.8,32.3
8568,26.6,32.2,32.2
8569,26.7,32.1,32.2
8570,26.7,31.3,32.1
8571,26.6,32.4,32.1
8572,26.6,32.1,32.1
8573,26.6,31.5,32.0
8574,26.6,31.9,32.0
8575,26.6,30.2,32.0
8576,26.6,29.6,32.0
8577,26.6,30.3,32.0
8578,26.6,30.5,31.9
8579,26.7,29.9,32.0
8580,26.7,29.7,31.9
8581,26.7,30.1,31.9
8582,26.7,29.6,31.8
8583,26.8,30.2,31.7
8584,26.8,29.4,31.6
8585,26.8,30.0,31.5
8586,26.8,29.5,31.4
8587,26.8,29.7,31.4
8588,26.9,30.0,31.4
8589,26.9,30.0,31.4
8590,26.9,30.2,31.4
8591,26.9,30.2,31.4
8592,26.9,29.6,31.4
8593,26.9,29.6,31.3
8594,26.9,29.7,31.3
8595,27.0,30.3,31.3
8596,27.0,30.1,31.3
8597,27.0,29.7,31.3
8598,27.0,29.7,31.2
8599,27.1,29.8,31.2
8600,27.1,30.0,31.2
8601,27.1,29.6,31.2
8602,27.1,29.9,31.2
8603,27.1,30.2,31.2
8604,27.1,30.0,31.3
8605,27.1,30.1,31.2
8606,27.2,31.9,31.3
8607,27.2,32.3,31.3
8608,27.2,32.2,31.2
8609,27.2,32.3,31.2
8610,27.1,32.4,31.2
8611,27.1,31.6,31.1
8612,27.1,32.0,31.2
8613,27.1,32.4,31.3
8614,27.1,32.4,31.4
8615,27.1,32.5,31.5
8616,27.1,32.3,31.5
8617,27.1,32.3,31.5
8618,27.0,31.6,31.5
8619,27.0,32.3,31.5
8620,27.0,31.5,31.6
8621,26.9,31.4,31.6
8622,26.9,32.4,31.5
8623,26.9,31.5,31.5
8624,26.9,31.6,31.6
8625,26.9,32.0,31.5
8626,26.9,31.7,31.5
8627,26.9,31.6,31.5
8628,26.9,32.1,31.5
8629,26.8,32.0,31.5
8630,26.8,31.2,31.5
8631,26.8,31.3,31.5
8632,26.8,31.9,31.5
8633,26.8,31.8,31.5
8634,26.8,32.3,31.5
8635,26.8,32.3,31.5
8636,26.8,31.4,31.5
8637,26.7,32.4,31.6
8638,26.7,31.4,31.5
8639,26.7,32.2,31.5
8640,26.7,31.4,31.5
8641,26.6,31.5,31.5
8642,26.6,30.0,31.5
8643,26.6,29.5,31.5
8644,26.6,30.1,31.5
8645,26.6,30.4,31.5
8646,26.7,29.9,31.5
8647,26.7,30.6,31.5
8648,26.7,29.5,31.5
8649,26.7,29.8,31.4
8650,26.8,30.5,31.3
8651,26.8,30.5,31.2
8652,26.8,30.0,31.2
8653,26.8,30.4,31.1
8654,26.8,29.8,31.1
8655,26.8,30.4,31.1
8656,26.9,30.6,31.0
8657,26.9,30.7,31.0
8658,26.9,30.1,31.0
8659,26.9,29.9,31.0
8660,26.9,29.6,31.0
8661,26.9,30.3,31.1
8662,26.9,30.2,31.1
8663,27.0,29.5,31.1
8664,27.0,29.9,31.1
8665,27.0,29.5,31.1
8666,27.1,29.8,31.1
8667,27.1,29.9,31.1
8668,27.1,30.5,31.1
8669,27.1,30.0,31.2
8670,27.1,30.5,31.2
8671,27.1,29.6,31.2
8672,27.1,29.6,31.2
8673,27.2,29.7,31.2
8674,27.2,32.6,31.2
8675,27.2,32.0,31.2
8676,27.2,31.9,31.3
8677,27.2,32.5,31.2
8678,27.1,32.2,31.2
8679,27.2,31.5,31.2
8680,27.1,32.4,31.2
8681,27.1,31.6,31.2
8682,27.1,31.9,31.2
8683,27.1,31.7,31.2
8684,27.1,31.7,31.3
8685,27.0,32.1,31.4
8686,27.0,31.6,31.4
8687,27.0,31.7,31.4
8688,27.0,31.9,31.5
8689,27.0,32.5,31.6
8690,26.9,31.6,31.6
8691,26.9,32.0,31.6
8692,26.9,31.9,31.6
8693,26.9,32.5,31.6
8694,26.9,32.5,31.6
8695,26.9,31.7,31.6
8696,26.9,31.4,31.6
8697,26.8,32.3,31.6
8698,26.8,32.1,31.6
8699,26.8,32.1,31.6
8700,26.8,32.4,31.7
8701,26.8,32.2,31.7
8702,26.8,31.4,31.6
8703,26.8,32.5,31.6
8704,26.8,32.0,31.5
8705,26.7,31.6,31.6
8706,26.7,32.4,31.5
8707,26.7,32.4,31.6
8708,26.6,31.5,31.5
8709,26.6,32.0,31.5
8710,26.6,31.6,31.4
8711,26.6,31.8,31.4
8712,26.6,31.4,31.4
8713,26.6,32.3,31.4
8714,26.6,31.9,31.4
8715,26.6,28.9,31.3
8716,26.7,29.3,31.3
8717,26.7,28.9,31.2
8718,26.8,28.8,31.2
8719,26.7,28.9,31.2
8720,26.8,28.9,31.2
8721,26.8,28.9,31.1
8722,26.8,29.1,31.1
8723,26.8,28.8,31.1
8724,26.8,29.3,31.1
8725,26.9,29.5,31.1
8726,26.9,28.8,31.1
8727,26.9,29.0,31.1
8728,26.9,29.1,31.1
8729,26.9,29.0,31.1
8730,26.9,29.5,31.1
8731,26.9,29.3,31.1
8732,26.9,29.1,31.1
8733,26.9,29.1,31.2
8734,27.0,29.1,31.2
8735,27.0,29.3,31.2
8736,27.0,29.2,31.1
8737,27.1,29.6,31.1
8738,27.1,29.3,31.1
8739,27.1,29.3,31.1
8740,27.1,29.1,31.1
8741,27.1,28.6,31.0
8742,27.1,28.6,31.0
8743,27.2,29.2,30.9
8744,27.2,29.3,31.0
8745,27.2,31.1,31.0
8746,27.2,30.3,31.0
8747,27.2,31.3,31.0
8748,27.2,31.3,31.0
8749,27.1,31.3,31.0
8750,27.1,31.3,31.0
8751,27.1,31.3,31.0
8752,27.1,30.5,31.0
8753,27.1,31.4,31.1
8754,27.1,30.3,31.1
8755,27.0,31.1,31.2
8756,27.0,31.2,31.3
8757,26.9,31.3,31.3
8758,26.9,31.0,31.3
8759,26.9,30.8,31.2
8760,26.9,30.8,31.3
8761,26.9,30.5,31.3
8762,26.9,30.3,31.3
8763,26.9,30.4,31.3
8764,26.8,31.2,31.3
8765,26.8,31.0,31.3
8766,26.8,31.3,31.3
8767,26.8,31.1,31.3
8768,26.8,31.2,31.3
8769,26.7,30.4,31.3
8770,26.7,30.9,31.4
8771,26.7,30.3,31.3
8772,26.7,30.8,31.3
8773,26.6,28.7,31.2
8774,26.6,29.3,31.2
8775,26.6,29.1,31.2
8776,26.6,28.6,31.2
8777,26.7,29.3,31.1
8778,26.7,29.5,31.1
8779,26.7,28.6,31.1
8780,26.8,29.2,31.1
8781,26.8,28.7,31.1
8782,26.8,28.6,31.0
8783,26.8,29.1,31.0
8784,26.8,29.4,31.0
8785,26.8,29.4,30.9
8786,26.8,28.6,30.9
8787,26.8,29.4,30.9
8788,26.9,29.3,30.9
8789,26.9,29.4,30.9
8790,26.9,28.7,30.9
8791,26.9,28.8,30.9
8792,26.9,29.3,30.9
8793,26.9,29.2,30.8
8794,26.9,28.6,30.8
8795,26.9,29.1,30.8
8796,26.9,29.4,30.8
8797,26.9,29.0,30.8
8798,27.0,29.2,30.8
8799,27.0,29.4,30.8
8800,27.1,28.8,30.8
8801,27.1,29.1,30.8
8802,27.1,28.8,30.8
8803,27.1,29.4,30.8
8804,27.1,29.0,30.8
8805,27.1,29.4,30.8
